Price,Store ID,UPC,Banner,Region
25.47,40593,644054876,Walmart,Kansas
46.31,40593,768303991,Walmart,Kansas
46.67,40593,438682627,Walmart,Kansas
16.14,40593,955421336,Walmart,Kansas
25.76,40593,472559312,Walmart,Kansas
1.86,40593,375780233,Walmart,Kansas
31.23,40593,542244776,Walmart,Kansas
43.31,40593,391122766,Walmart,Kansas
16.94,40593,594511101,Walmart,Kansas
46.83,40593,801329171,Walmart,Kansas
33.43,40593,574686428,Walmart,Kansas
12.54,40593,978164640,Walmart,Kansas
17.52,40593,745216676,Walmart,Kansas
44.4,40593,826777526,Walmart,Kansas
50.45,40593,227818213,Walmart,Kansas
2.45,40593,86858655,Walmart,Kansas
3.05,40593,744789087,Walmart,Kansas
27.56,40593,19911643,Walmart,Kansas
3.35,40593,205698731,Walmart,Kansas
26.43,40593,197321036,Walmart,Kansas
40.16,40593,895637329,Walmart,Kansas
53.86,40593,421176959,Walmart,Kansas
30.57,40593,95866554,Walmart,Kansas
53.35,40593,838460068,Walmart,Kansas
2.9,40593,69037528,Walmart,Kansas
30.03,40593,829968022,Walmart,Kansas
7.14,40593,60193187,Walmart,Kansas
31.5,40593,189054973,Walmart,Kansas
48.82,40593,305310988,Walmart,Kansas
34.73,40593,676939567,Walmart,Kansas
43.51,40593,780230660,Walmart,Kansas
44.07,40593,538783344,Walmart,Kansas
37.01,40593,963136610,Walmart,Kansas
37.65,40593,700311165,Walmart,Kansas
28.25,40593,783399454,Walmart,Kansas
1.76,40593,355520088,Walmart,Kansas
26.56,40593,653798822,Walmart,Kansas
23.7,40593,23493525,Walmart,Kansas
9.22,40593,120290503,Walmart,Kansas
46.27,40593,702065059,Walmart,Kansas
13.03,40593,325260449,Walmart,Kansas
53.3,40593,160430177,Walmart,Kansas
42.4,40593,395790602,Walmart,Kansas
10.9,40593,44385546,Walmart,Kansas
47.6,40593,131820869,Walmart,Kansas
37.46,40593,311226396,Walmart,Kansas
27.34,40593,228431403,Walmart,Kansas
11.84,40593,996262978,Walmart,Kansas
44.32,40593,145210517,Walmart,Kansas
52.85,40593,421428384,Walmart,Kansas
13.35,40593,246585815,Walmart,Kansas
21.24,40593,106918220,Walmart,Kansas
4.85,40593,363196884,Walmart,Kansas
26.61,40593,909199429,Walmart,Kansas
29.32,40593,977134983,Walmart,Kansas
45.62,40593,200253393,Walmart,Kansas
27.16,40593,812183948,Walmart,Kansas
6.37,40593,838729004,Walmart,Kansas
8.73,40593,565170341,Walmart,Kansas
35.4,40593,856365324,Walmart,Kansas
50.92,40593,27866264,Walmart,Kansas
12.85,40593,926444424,Walmart,Kansas
43.84,40593,887149013,Walmart,Kansas
12.04,40593,142231691,Walmart,Kansas
33.65,40593,451026029,Walmart,Kansas
23.42,40593,57714338,Walmart,Kansas
2.27,40593,646431619,Walmart,Kansas
47.14,40593,304468559,Walmart,Kansas
50.72,40593,549838046,Walmart,Kansas
0.86,40593,604272498,Walmart,Kansas
15.83,40593,726593797,Walmart,Kansas
25.13,40593,45509167,Walmart,Kansas
47.26,40593,300702726,Walmart,Kansas
26.55,40593,716383928,Walmart,Kansas
45.84,40593,224558960,Walmart,Kansas
50.67,40593,987411986,Walmart,Kansas
49.75,40593,966807089,Walmart,Kansas
16.31,40593,525505777,Walmart,Kansas
30.31,40593,743414051,Walmart,Kansas
6.57,40593,744228999,Walmart,Kansas
7.32,40593,296847415,Walmart,Kansas
12.81,40593,458313112,Walmart,Kansas
33.56,40593,321012038,Walmart,Kansas
5.57,40593,866698043,Walmart,Kansas
13.83,40593,306887951,Walmart,Kansas
26.91,40593,812264326,Walmart,Kansas
35.22,40593,709096794,Walmart,Kansas
40.61,40593,821504223,Walmart,Kansas
24.52,40593,129833275,Walmart,Kansas
19.65,40593,827352822,Walmart,Kansas
31.31,40593,403149940,Walmart,Kansas
5.67,40593,598589918,Walmart,Kansas
31.91,40593,109076038,Walmart,Kansas
18.66,40593,568480217,Walmart,Kansas
39.75,40593,173173585,Walmart,Kansas
0.74,40593,902552274,Walmart,Kansas
13.57,40593,574010167,Walmart,Kansas
8.15,40593,987897892,Walmart,Kansas
1.11,40593,979616943,Walmart,Kansas
41.57,40593,620047925,Walmart,Kansas
15.0,40593,962420701,Walmart,Kansas
51.02,40593,193736714,Walmart,Kansas
19.04,40593,277394644,Walmart,Kansas
36.67,40593,414105716,Walmart,Kansas
22.22,40593,912415151,Walmart,Kansas
9.81,40593,994344572,Walmart,Kansas
13.54,40593,650943158,Walmart,Kansas
36.2,40593,641701426,Walmart,Kansas
24.71,40593,40555797,Walmart,Kansas
12.0,40593,440219593,Walmart,Kansas
38.25,40593,783899410,Walmart,Kansas
51.07,40593,506238955,Walmart,Kansas
26.37,40593,16900911,Walmart,Kansas
34.46,40593,303748850,Walmart,Kansas
7.41,40593,489000444,Walmart,Kansas
52.1,40593,132112942,Walmart,Kansas
36.7,40593,205812283,Walmart,Kansas
5.71,40593,918833743,Walmart,Kansas
17.33,40593,420577775,Walmart,Kansas
14.05,40593,907400779,Walmart,Kansas
27.01,40593,327470693,Walmart,Kansas
24.57,40593,857721983,Walmart,Kansas
47.17,40593,627831552,Walmart,Kansas
18.82,40593,888713764,Walmart,Kansas
7.22,40593,16729338,Walmart,Kansas
10.54,40593,98164748,Walmart,Kansas
45.16,40593,963858888,Walmart,Kansas
51.96,40593,876898615,Walmart,Kansas
24.7,40593,217512347,Walmart,Kansas
46.0,40593,79218866,Walmart,Kansas
4.86,40593,665091890,Walmart,Kansas
45.94,40593,505307561,Walmart,Kansas
42.3,40593,346844734,Walmart,Kansas
33.12,40593,645118810,Walmart,Kansas
11.95,40593,575714399,Walmart,Kansas
18.76,40593,617543188,Walmart,Kansas
18.13,40593,94769945,Walmart,Kansas
13.0,40593,125829867,Walmart,Kansas
18.41,40593,826114350,Walmart,Kansas
25.31,40593,975326196,Walmart,Kansas
12.3,40593,456975266,Walmart,Kansas
13.34,40593,826771870,Walmart,Kansas
10.21,40593,695599406,Walmart,Kansas
53.13,40593,492209870,Walmart,Kansas
32.13,40593,460807284,Walmart,Kansas
40.67,40593,606279907,Walmart,Kansas
24.36,40593,840138489,Walmart,Kansas
15.42,40593,931390073,Walmart,Kansas
51.44,40593,936330605,Walmart,Kansas
24.35,40593,574404121,Walmart,Kansas
49.91,40593,470178735,Walmart,Kansas
37.44,40593,311513952,Walmart,Kansas
42.22,40593,557394018,Walmart,Kansas
27.17,40593,115681900,Walmart,Kansas
9.51,40593,633357974,Walmart,Kansas
49.56,40593,514987291,Walmart,Kansas
30.26,40593,959211839,Walmart,Kansas
28.53,40593,988779486,Walmart,Kansas
3.97,40593,310069491,Walmart,Kansas
23.04,40593,87093736,Walmart,Kansas
3.26,40593,16829288,Walmart,Kansas
18.93,40593,435304991,Walmart,Kansas
14.92,40593,537045183,Walmart,Kansas
18.17,40593,557031026,Walmart,Kansas
7.42,40593,850719150,Walmart,Kansas
11.81,40593,426268457,Walmart,Kansas
30.6,40593,842968031,Walmart,Kansas
35.77,40593,769464973,Walmart,Kansas
2.22,40593,243131192,Walmart,Kansas
24.06,40593,488091787,Walmart,Kansas
3.06,40593,924190396,Walmart,Kansas
19.03,40593,631749882,Walmart,Kansas
37.33,40593,870309366,Walmart,Kansas
36.32,40593,479749486,Walmart,Kansas
21.75,40593,73570156,Walmart,Kansas
37.55,40593,584200676,Walmart,Kansas
52.45,40593,39408244,Walmart,Kansas
52.64,40593,986134213,Walmart,Kansas
24.34,40593,400625108,Walmart,Kansas
7.46,40593,71726448,Walmart,Kansas
27.21,40593,300970093,Walmart,Kansas
50.11,40593,218294289,Walmart,Kansas
4.76,40593,659422945,Walmart,Kansas
46.32,40593,466810890,Walmart,Kansas
2.97,40593,44053660,Walmart,Kansas
13.36,40593,434688119,Walmart,Kansas
14.6,40593,805082512,Walmart,Kansas
5.96,40593,277132090,Walmart,Kansas
22.11,40593,47158754,Walmart,Kansas
29.5,40593,614172105,Walmart,Kansas
34.43,40593,44276570,Walmart,Kansas
36.11,40593,643891644,Walmart,Kansas
8.05,40593,713032211,Walmart,Kansas
41.16,40593,764458897,Walmart,Kansas
16.63,40593,48258595,Walmart,Kansas
13.3,40593,470692001,Walmart,Kansas
5.34,40593,786293238,Walmart,Kansas
23.0,40593,265291556,Walmart,Kansas
37.54,40593,508604923,Walmart,Kansas
40.02,40593,615706094,Walmart,Kansas
38.03,40593,643048328,Walmart,Kansas
13.61,40593,763083923,Walmart,Kansas
6.97,40593,381867389,Walmart,Kansas
33.91,40593,503966459,Walmart,Kansas
37.53,40593,258597638,Walmart,Kansas
36.7,40593,112509592,Walmart,Kansas
11.16,40593,503736553,Walmart,Kansas
29.34,40593,750854309,Walmart,Kansas
15.51,40593,459605874,Walmart,Kansas
24.66,40593,278003538,Walmart,Kansas
34.7,40593,250622702,Walmart,Kansas
29.03,40593,119616993,Walmart,Kansas
43.55,40593,971923169,Walmart,Kansas
43.54,40593,886105169,Walmart,Kansas
23.61,40593,505693127,Walmart,Kansas
5.8,40593,338863686,Walmart,Kansas
7.85,40593,27595398,Walmart,Kansas
17.07,40593,817162115,Walmart,Kansas
33.66,40593,583297806,Walmart,Kansas
3.83,40593,484526970,Walmart,Kansas
20.92,40593,245619737,Walmart,Kansas
36.94,40593,853687097,Walmart,Kansas
50.42,40593,112817865,Walmart,Kansas
32.02,40593,860167579,Walmart,Kansas
26.9,40593,142252924,Walmart,Kansas
16.12,40593,874971914,Walmart,Kansas
36.7,40593,508453812,Walmart,Kansas
43.53,40593,337353166,Walmart,Kansas
6.47,40593,157129774,Walmart,Kansas
24.04,40593,352180692,Walmart,Kansas
32.95,40593,90756884,Walmart,Kansas
38.0,40593,804094528,Walmart,Kansas
20.35,40593,612017146,Walmart,Kansas
3.47,40593,749696942,Walmart,Kansas
30.9,40593,445351739,Walmart,Kansas
50.51,40593,144644625,Walmart,Kansas
35.3,40593,433536637,Walmart,Kansas
8.27,40593,821096485,Walmart,Kansas
48.86,40593,802480036,Walmart,Kansas
14.75,40593,740153739,Walmart,Kansas
14.16,40593,923891080,Walmart,Kansas
9.92,40593,62068892,Walmart,Kansas
12.3,40593,929137671,Walmart,Kansas
11.91,40593,930355523,Walmart,Kansas
12.57,40593,762977091,Walmart,Kansas
44.7,40593,888599847,Walmart,Kansas
46.17,40593,845893087,Walmart,Kansas
35.17,40593,854985252,Walmart,Kansas
12.91,40593,373709792,Walmart,Kansas
25.81,40593,45824749,Walmart,Kansas
25.83,40593,675134953,Walmart,Kansas
29.6,40593,240924482,Walmart,Kansas
31.12,40593,939282782,Walmart,Kansas
28.57,40593,526212256,Walmart,Kansas
17.0,40593,308185637,Walmart,Kansas
24.54,40593,808976577,Walmart,Kansas
12.14,40593,252888653,Walmart,Kansas
17.51,40593,585091176,Walmart,Kansas
33.62,40593,958194401,Walmart,Kansas
53.5,40593,158953776,Walmart,Kansas
1.52,40593,45845527,Walmart,Kansas
9.57,40593,571896895,Walmart,Kansas
12.65,40593,136528713,Walmart,Kansas
24.1,40593,641131808,Walmart,Kansas
40.3,40593,992125856,Walmart,Kansas
49.56,40593,857067649,Walmart,Kansas
50.8,40593,461128883,Walmart,Kansas
24.23,40593,450309449,Walmart,Kansas
17.14,40593,852479948,Walmart,Kansas
17.73,40593,677674656,Walmart,Kansas
30.2,40593,238441424,Walmart,Kansas
31.43,40593,992105314,Walmart,Kansas
16.02,40593,708930835,Walmart,Kansas
45.93,40593,60912855,Walmart,Kansas
35.06,40593,95658838,Walmart,Kansas
21.43,40593,399409590,Walmart,Kansas
35.44,40593,842306029,Walmart,Kansas
45.51,40593,300705072,Walmart,Kansas
21.47,40593,612864775,Walmart,Kansas
4.23,40593,266112120,Walmart,Kansas
12.62,40593,643610475,Walmart,Kansas
23.82,40593,685715810,Walmart,Kansas
29.07,40593,476935693,Walmart,Kansas
38.07,40593,831639757,Walmart,Kansas
38.11,40593,276263379,Walmart,Kansas
20.33,40593,812817987,Walmart,Kansas
49.61,40593,795655973,Walmart,Kansas
53.14,40593,946880003,Walmart,Kansas
30.17,40593,785234168,Walmart,Kansas
39.21,40593,836742374,Walmart,Kansas
31.9,40593,658435562,Walmart,Kansas
51.11,40593,436491453,Walmart,Kansas
47.61,40593,655347860,Walmart,Kansas
16.16,40593,793865483,Walmart,Kansas
47.44,40593,952287274,Walmart,Kansas
50.32,40593,917901226,Walmart,Kansas
2.17,40593,784408530,Walmart,Kansas
35.32,40593,292740862,Walmart,Kansas
46.4,40593,534500231,Walmart,Kansas
1.55,40593,770347410,Walmart,Kansas
11.66,40593,426909634,Walmart,Kansas
0.93,40593,499640947,Walmart,Kansas
48.65,40593,176351627,Walmart,Kansas
48.72,40593,214212433,Walmart,Kansas
46.95,40593,270412866,Walmart,Kansas
20.51,40593,39601228,Walmart,Kansas
19.63,40593,896138462,Walmart,Kansas
36.83,40593,827631041,Walmart,Kansas
37.23,40593,332996724,Walmart,Kansas
16.54,40593,848007798,Walmart,Kansas
22.11,40593,99583114,Walmart,Kansas
24.81,40593,518047270,Walmart,Kansas
1.52,40593,762004012,Walmart,Kansas
16.15,40593,152458350,Walmart,Kansas
16.1,40593,870721732,Walmart,Kansas
50.52,40593,818139689,Walmart,Kansas
27.07,40593,332493471,Walmart,Kansas
24.45,40593,932864695,Walmart,Kansas
49.26,40593,506732002,Walmart,Kansas
38.12,40593,742726716,Walmart,Kansas
1.54,40593,694468735,Walmart,Kansas
47.03,40593,917100992,Walmart,Kansas
47.61,40593,120596009,Walmart,Kansas
4.24,40593,778682895,Walmart,Kansas
39.25,40593,189565540,Walmart,Kansas
14.77,40593,421938798,Walmart,Kansas
1.17,40593,372268051,Walmart,Kansas
53.53,40593,981510405,Walmart,Kansas
47.54,40593,367626432,Walmart,Kansas
4.72,40593,846637828,Walmart,Kansas
24.36,40593,714768657,Walmart,Kansas
10.53,40593,95862680,Walmart,Kansas
42.41,40593,475245085,Walmart,Kansas
46.56,40593,426540728,Walmart,Kansas
17.04,40593,876226151,Walmart,Kansas
9.33,40593,477240979,Walmart,Kansas
17.24,40593,927693101,Walmart,Kansas
44.44,40593,506754007,Walmart,Kansas
37.17,40593,564734116,Walmart,Kansas
44.72,40593,311149036,Walmart,Kansas
50.77,40593,111650456,Walmart,Kansas
32.54,40593,301161010,Walmart,Kansas
18.05,40593,588225773,Walmart,Kansas
31.75,40593,266425823,Walmart,Kansas
13.75,40593,919110708,Walmart,Kansas
29.47,40593,165254790,Walmart,Kansas
52.97,40593,269567447,Walmart,Kansas
43.02,40593,162356142,Walmart,Kansas
34.2,40593,55404606,Walmart,Kansas
43.11,40593,723934665,Walmart,Kansas
11.81,40593,77045464,Walmart,Kansas
7.5,40593,371889838,Walmart,Kansas
27.4,40593,502816606,Walmart,Kansas
53.36,40593,165324638,Walmart,Kansas
27.33,40593,375916960,Walmart,Kansas
51.57,40593,881539712,Walmart,Kansas
52.72,40593,161076622,Walmart,Kansas
51.24,40593,773828271,Walmart,Kansas
20.91,40593,700041439,Walmart,Kansas
38.84,40593,938758588,Walmart,Kansas
19.25,40593,855000437,Walmart,Kansas
1.25,40593,643896037,Walmart,Kansas
2.4,40593,70848410,Walmart,Kansas
52.2,40593,254804864,Walmart,Kansas
24.02,40593,361415663,Walmart,Kansas
31.15,40593,171059624,Walmart,Kansas
14.13,40593,110354720,Walmart,Kansas
22.37,40593,441772088,Walmart,Kansas
33.63,40593,164485660,Walmart,Kansas
4.02,40593,790066655,Walmart,Kansas
30.91,40593,637601085,Walmart,Kansas
38.81,40593,842621232,Walmart,Kansas
29.87,40593,248544810,Walmart,Kansas
50.25,40593,726107443,Walmart,Kansas
14.75,40593,215480572,Walmart,Kansas
36.14,40593,127838957,Walmart,Kansas
47.54,40593,298650567,Walmart,Kansas
4.54,40593,449986246,Walmart,Kansas
34.22,40593,431156925,Walmart,Kansas
17.45,40593,312567137,Walmart,Kansas
33.94,40593,981620604,Walmart,Kansas
50.31,40593,582451335,Walmart,Kansas
17.42,40593,543464804,Walmart,Kansas
15.94,40593,363663062,Walmart,Kansas
33.43,40593,883713851,Walmart,Kansas
1.37,40593,509116779,Walmart,Kansas
20.06,40593,923314883,Walmart,Kansas
2.77,40593,699701113,Walmart,Kansas
15.55,40593,278354885,Walmart,Kansas
52.76,40593,835193761,Walmart,Kansas
23.27,40593,306137567,Walmart,Kansas
29.87,40593,771066892,Walmart,Kansas
13.54,40593,790024227,Walmart,Kansas
51.13,40593,995798889,Walmart,Kansas
7.26,40593,555173446,Walmart,Kansas
17.81,40593,352259734,Walmart,Kansas
17.44,40593,554043945,Walmart,Kansas
22.44,40593,311693284,Walmart,Kansas
43.47,40593,436463728,Walmart,Kansas
13.27,40593,574169049,Walmart,Kansas
47.65,40593,999185078,Walmart,Kansas
43.15,40593,62563085,Walmart,Kansas
16.87,40593,928259579,Walmart,Kansas
52.71,40593,594035260,Walmart,Kansas
35.21,40593,872889619,Walmart,Kansas
50.9,40593,295208432,Walmart,Kansas
20.65,40593,739054494,Walmart,Kansas
40.94,40593,323385020,Walmart,Kansas
25.14,40593,283434497,Walmart,Kansas
30.17,40593,244294577,Walmart,Kansas
25.02,40593,277014097,Walmart,Kansas
20.96,40593,645331356,Walmart,Kansas
14.64,40593,303796970,Walmart,Kansas
33.12,40593,587816654,Walmart,Kansas
31.27,40593,481195187,Walmart,Kansas
40.75,40593,745790660,Walmart,Kansas
27.82,40593,228591095,Walmart,Kansas
22.4,40593,878698622,Walmart,Kansas
41.77,40593,791901779,Walmart,Kansas
15.87,40593,234033889,Walmart,Kansas
52.97,40593,302857528,Walmart,Kansas
44.24,40593,342897052,Walmart,Kansas
50.7,40593,841392681,Walmart,Kansas
5.21,40593,163383455,Walmart,Kansas
33.43,40593,596626474,Walmart,Kansas
16.64,40593,565021540,Walmart,Kansas
32.85,40593,163809044,Walmart,Kansas
20.56,40593,61278034,Walmart,Kansas
18.36,40593,151287985,Walmart,Kansas
31.67,40593,529968586,Walmart,Kansas
47.86,40593,83141336,Walmart,Kansas
46.67,40593,299905463,Walmart,Kansas
46.56,40593,980150388,Walmart,Kansas
10.5,40593,69584995,Walmart,Kansas
43.55,40593,477539026,Walmart,Kansas
10.02,40593,286906735,Walmart,Kansas
45.13,40593,48013704,Walmart,Kansas
8.8,40593,905792642,Walmart,Kansas
4.62,40593,383194572,Walmart,Kansas
17.46,40593,285189163,Walmart,Kansas
21.45,40593,509056495,Walmart,Kansas
41.71,40593,442236507,Walmart,Kansas
53.77,40593,220677427,Walmart,Kansas
51.85,40593,383815591,Walmart,Kansas
2.16,40593,535529908,Walmart,Kansas
16.25,40593,538593323,Walmart,Kansas
27.91,40593,132458395,Walmart,Kansas
33.27,40593,396134202,Walmart,Kansas
24.5,40593,481217425,Walmart,Kansas
33.07,40593,392781848,Walmart,Kansas
4.04,40593,488377803,Walmart,Kansas
44.27,40593,749133422,Walmart,Kansas
51.71,40593,121620235,Walmart,Kansas
6.94,40593,672429356,Walmart,Kansas
11.13,40593,447640332,Walmart,Kansas
41.43,40593,958465158,Walmart,Kansas
10.19,29384,702239031,Trader Joes,Kansas
49.09,29384,737234743,Trader Joes,Kansas
30.79,29384,468699741,Trader Joes,Kansas
23.89,29384,428456157,Trader Joes,Kansas
18.99,29384,124052151,Trader Joes,Kansas
47.19,29384,22976162,Trader Joes,Kansas
40.59,29384,340260209,Trader Joes,Kansas
23.39,29384,891797170,Trader Joes,Kansas
38.69,29384,541944658,Trader Joes,Kansas
37.29,29384,856365324,Trader Joes,Kansas
12.19,29384,426909634,Trader Joes,Kansas
13.99,29384,789986401,Trader Joes,Kansas
21.29,29384,728311671,Trader Joes,Kansas
9.29,29384,673299284,Trader Joes,Kansas
25.19,29384,315128578,Trader Joes,Kansas
52.89,29384,218294289,Trader Joes,Kansas
52.89,29384,726107443,Trader Joes,Kansas
23.09,29384,126967843,Trader Joes,Kansas
28.89,29384,502816606,Trader Joes,Kansas
37.59,29384,514912132,Trader Joes,Kansas
54.29,29384,616240709,Trader Joes,Kansas
53.59,29384,461128883,Trader Joes,Kansas
45.39,29384,448330081,Trader Joes,Kansas
44.69,29384,395790602,Trader Joes,Kansas
22.59,29384,612864775,Trader Joes,Kansas
42.79,29384,549873373,Trader Joes,Kansas
53.89,29384,995798889,Trader Joes,Kansas
12.49,29384,930355523,Trader Joes,Kansas
19.19,29384,130186387,Trader Joes,Kansas
47.49,29384,637471150,Trader Joes,Kansas
35.19,29384,596626474,Trader Joes,Kansas
16.89,29384,978196729,Trader Joes,Kansas
48.59,29384,845893087,Trader Joes,Kansas
56.39,29384,981510405,Trader Joes,Kansas
36.09,29384,55404606,Trader Joes,Kansas
4.99,29384,68034486,Trader Joes,Kansas
49.49,29384,917100992,Trader Joes,Kansas
55.99,29384,946880003,Trader Joes,Kansas
35.79,29384,981620604,Trader Joes,Kansas
23.59,29384,441772088,Trader Joes,Kansas
7.49,29384,737000536,Trader Joes,Kansas
54.29,29384,881539712,Trader Joes,Kansas
29.29,29384,228591095,Trader Joes,Kansas
15.29,29384,805082512,Trader Joes,Kansas
5.09,29384,665091890,Trader Joes,Kansas
26.39,29384,277014097,Trader Joes,Kansas
35.29,29384,474794200,Trader Joes,Kansas
29.59,29384,349132748,Trader Joes,Kansas
28.69,29384,228431403,Trader Joes,Kansas
15.59,29384,446836510,Trader Joes,Kansas
38.49,29384,414105716,Trader Joes,Kansas
35.29,29384,354716417,Trader Joes,Kansas
36.09,29384,238497653,Trader Joes,Kansas
45.79,29384,886105169,Trader Joes,Kansas
51.59,29384,432934258,Trader Joes,Kansas
38.99,29384,555275616,Trader Joes,Kansas
7.49,29384,748626363,Trader Joes,Kansas
42.49,29384,683028909,Trader Joes,Kansas
22.89,29384,73570156,Trader Joes,Kansas
15.89,29384,386428225,Trader Joes,Kansas
9.19,29384,628622442,Trader Joes,Kansas
7.59,29384,16729338,Trader Joes,Kansas
2.39,29384,377295085,Trader Joes,Kansas
31.69,29384,829968022,Trader Joes,Kansas
11.89,29384,523773926,Trader Joes,Kansas
22.99,29384,986041768,Trader Joes,Kansas
46.09,29384,887149013,Trader Joes,Kansas
6.79,29384,744228999,Trader Joes,Kansas
29.79,29384,915191199,Trader Joes,Kansas
3.19,29384,924190396,Trader Joes,Kansas
21.59,29384,39601228,Trader Joes,Kansas
42.49,29384,200809424,Trader Joes,Kansas
43.69,29384,762710881,Trader Joes,Kansas
55.59,29384,437067209,Trader Joes,Kansas
10.49,29384,358265858,Trader Joes,Kansas
14.09,29384,470692001,Trader Joes,Kansas
49.59,29384,304468559,Trader Joes,Kansas
10.19,29384,708247357,Trader Joes,Kansas
7.59,29384,760445497,Trader Joes,Kansas
16.19,29384,471370637,Trader Joes,Kansas
15.79,29384,962420701,Trader Joes,Kansas
10.69,29384,643110527,Trader Joes,Kansas
27.79,29384,171858013,Trader Joes,Kansas
30.59,29384,476935693,Trader Joes,Kansas
21.49,29384,694669999,Trader Joes,Kansas
2.49,29384,86858655,Trader Joes,Kansas
27.99,29384,909199429,Trader Joes,Kansas
45.39,29384,62563085,Trader Joes,Kansas
32.39,29384,66025021,Trader Joes,Kansas
25.19,29384,929458444,Trader Joes,Kansas
17.69,29384,928259579,Trader Joes,Kansas
53.49,29384,549838046,Trader Joes,Kansas
14.29,29384,763083923,Trader Joes,Kansas
12.49,29384,575714399,Trader Joes,Kansas
42.29,29384,242743338,Trader Joes,Kansas
19.29,29384,819121025,Trader Joes,Kansas
50.29,29384,970617307,Trader Joes,Kansas
33.69,29384,860167579,Trader Joes,Kansas
28.99,29384,19911643,Trader Joes,Kansas
26.89,29384,843645850,Trader Joes,Kansas
19.29,29384,678675568,Trader Joes,Kansas
37.19,29384,709096794,Trader Joes,Kansas
16.29,29384,278354885,Trader Joes,Kansas
12.69,29384,252888653,Trader Joes,Kansas
43.69,29384,59479815,Trader Joes,Kansas
20.19,29384,129232150,Trader Joes,Kansas
19.89,29384,395515572,Trader Joes,Kansas
54.39,29384,545019950,Trader Joes,Kansas
47.69,29384,406039511,Trader Joes,Kansas
28.99,29384,644874729,Trader Joes,Kansas
17.89,29384,876226151,Trader Joes,Kansas
46.19,29384,169472387,Trader Joes,Kansas
17.09,29384,525505777,Trader Joes,Kansas
33.19,29384,189054973,Trader Joes,Kansas
40.09,29384,643048328,Trader Joes,Kansas
4.89,29384,659422945,Trader Joes,Kansas
14.39,29384,919110708,Trader Joes,Kansas
8.19,29384,226008184,Trader Joes,Kansas
46.39,29384,565229692,Trader Joes,Kansas
28.49,29384,500505797,Trader Joes,Kansas
8.39,29384,127887048,Trader Joes,Kansas
32.89,29384,403149940,Trader Joes,Kansas
43.29,29384,980113553,Trader Joes,Kansas
15.29,29384,582214622,Trader Joes,Kansas
32.79,29384,481195187,Trader Joes,Kansas
48.79,29384,466810890,Trader Joes,Kansas
55.29,29384,39408244,Trader Joes,Kansas
14.29,29384,338728090,Trader Joes,Kansas
17.89,29384,690069404,Trader Joes,Kansas
49.09,29384,438682627,Trader Joes,Kansas
47.49,29384,48013704,Trader Joes,Kansas
38.49,29384,152181269,Trader Joes,Kansas
29.99,29384,526212256,Trader Joes,Kansas
44.39,29384,43366358,Trader Joes,Kansas
3.19,29384,744789087,Trader Joes,Kansas
27.39,29384,416414679,Trader Joes,Kansas
46.59,29384,342897052,Trader Joes,Kansas
23.29,29384,437637358,Trader Joes,Kansas
20.99,29384,110497121,Trader Joes,Kansas
40.09,29384,742726716,Trader Joes,Kansas
18.19,29384,744486125,Trader Joes,Kansas
7.79,29384,850719150,Trader Joes,Kansas
37.69,29384,769464973,Trader Joes,Kansas
11.69,29384,447640332,Trader Joes,Kansas
49.59,29384,746763504,Trader Joes,Kansas
48.39,29384,505307561,Trader Joes,Kansas
49.99,29384,952287274,Trader Joes,Kansas
4.19,29384,864128161,Trader Joes,Kansas
28.29,29384,812264326,Trader Joes,Kansas
39.09,29384,564734116,Trader Joes,Kansas
3.59,29384,749696942,Trader Joes,Kansas
13.59,29384,373709792,Trader Joes,Kansas
0.79,29384,557637639,Trader Joes,Kansas
49.29,29384,531867954,Trader Joes,Kansas
42.49,29384,298558534,Trader Joes,Kansas
26.09,29384,397250295,Trader Joes,Kansas
21.49,29384,812817987,Trader Joes,Kansas
45.39,29384,394331468,Trader Joes,Kansas
7.19,29384,234070455,Trader Joes,Kansas
7.69,29384,207648093,Trader Joes,Kansas
54.39,29384,797375865,Trader Joes,Kansas
12.09,29384,634830299,Trader Joes,Kansas
22.59,29384,333967502,Trader Joes,Kansas
30.79,29384,750854309,Trader Joes,Kansas
16.99,29384,955421336,Trader Joes,Kansas
1.89,29384,375780233,Trader Joes,Kansas
18.69,29384,677674656,Trader Joes,Kansas
2.89,29384,651936351,Trader Joes,Kansas
30.79,29384,107865183,Trader Joes,Kansas
49.79,29384,300702726,Trader Joes,Kansas
32.59,29384,556223651,Trader Joes,Kansas
15.69,29384,674159443,Trader Joes,Kansas
3.29,29384,353556196,Trader Joes,Kansas
50.19,29384,131820869,Trader Joes,Kansas
16.89,29384,874971914,Trader Joes,Kansas
4.59,29384,236468029,Trader Joes,Kansas
20.29,29384,855000437,Trader Joes,Kansas
31.99,29384,333664376,Trader Joes,Kansas
37.39,29384,700660531,Trader Joes,Kansas
34.89,29384,161725486,Trader Joes,Kansas
35.19,29384,883713851,Trader Joes,Kansas
6.59,29384,647962512,Trader Joes,Kansas
2.19,29384,535529908,Trader Joes,Kansas
10.49,29384,286906735,Trader Joes,Kansas
23.29,29384,47158754,Trader Joes,Kansas
43.89,29384,905914857,Trader Joes,Kansas
22.59,29384,399409590,Trader Joes,Kansas
34.29,29384,286798599,Trader Joes,Kansas
7.79,29384,71726448,Trader Joes,Kansas
45.39,29384,723934665,Trader Joes,Kansas
12.29,29384,581030587,Trader Joes,Kansas
